,price,Address,area,Bedrooms,Bathrooms,Status,neworold,type_of_building,bhk
4858,230.0,"Andheri East, Mumbai - Western Suburbs, Maharashtra",1205.0,3.0,3.0,Ready to Move,New Property,Flat,2
4859,185.0,other,506.0,2.0,3.0,Under Construction,Resale,Flat,1
4860,80.0,other,1150.0,3.0,2.0,Ready to Move,Resale,Flat,2
4861,278.0,"Goregaon West, Mumbai - North Mumbai, Maharashtra",1150.0,2.0,2.0,Ready to Move,Resale,Flat,2
4862,64.0,"Vasai, Mumbai - Mira Road and Beyond, Maharashtra",870.0,2.0,2.0,Ready to Move,Resale,Flat,2
4863,39.0,"Vasai West, Mumbai - Mira Road and Beyond, Maharashtra",750.0,2.0,2.0,Ready to Move,Resale,Flat,1
4864,345.0,"Santacruz East, Mumbai - Western Suburbs, Maharashtra",1445.0,3.0,3.0,Ready to Move,Resale,Flat,3
4865,230.0,"Chembur, Mumbai - Harbour Line, Maharashtra",883.0,2.0,2.0,Ready to Move,Resale,Flat,2
4866,225.0,other,1150.0,2.0,3.0,Ready to Move,Resale,Flat,2
4867,575.0,"Juhu, Mumbai - Western Suburbs, Maharashtra",1025.0,3.0,3.0,Ready to Move,New Property,Flat,2
4868,130.0,other,775.0,2.0,2.0,Ready to Move,Resale,Flat,2
4869,390.0,other,1650.0,3.0,3.0,Ready to Move,Resale,Flat,3
4870,95.0,"Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",1020.0,2.0,2.0,Ready to Move,Resale,Bungalow,2
4871,195.0,"Ghatkopar East, Mumbai - Central Line, Maharashtra",740.0,2.0,2.0,Ready to Move,Resale,Flat,1
4872,58.0,other,900.0,2.0,2.0,Ready to Move,Resale,Flat,2
4873,185.0,other,900.0,2.0,2.0,Ready to Move,Resale,Flat,2
4874,45.0,"Vasai East, Mumbai - Mira Road and Beyond, Maharashtra",726.0,2.0,2.0,Ready to Move,Resale,Flat,1
4875,185.0,other,1180.0,3.0,3.0,Ready to Move,Resale,Flat,2
4876,450.0,other,1000.0,3.0,2.0,Ready to Move,Resale,Flat,2
4877,180.0,"Borivali West, Mumbai - Western Suburbs, Maharashtra",730.0,2.0,2.0,Ready to Move,Resale,Flat,1
4878,225.0,other,865.0,2.0,2.0,Ready to Move,Resale,Flat,2
4879,40.0,other,584.0,2.0,2.0,Ready to Move,Resale,Flat,1
4880,137.99999999999997,other,790.0,2.0,2.0,Ready to Move,Resale,Flat,2
4881,175.0,other,870.0,2.0,2.0,Ready to Move,New Property,Flat,2
4882,121.0,other,675.0,2.0,2.0,Ready to Move,New Property,Flat,1
4883,225.0,other,1200.0,3.0,3.0,Ready to Move,Resale,Bungalow,2
4884,200.0,"Andheri West, Mumbai - Western Suburbs, Maharashtra",800.0,2.0,2.0,Ready to Move,Resale,Flat,2
4885,155.0,other,830.0,2.0,2.0,Ready to Move,Resale,Flat,2
4886,90.0,"Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",1005.0,2.0,3.0,Ready to Move,Resale,Flat,2
4887,160.0,"Mulund East, Mumbai - Central Line, Maharashtra",1075.0,2.0,2.0,Ready to Move,Resale,Flat,2
4888,180.0,"Andheri West, Mumbai - Western Suburbs, Maharashtra",946.0,2.0,2.0,Ready to Move,Resale,Flat,2
4889,80.0,"Bhayandar East, Mumbai - Mira Road and Beyond, Maharashtra",875.0,2.0,2.0,Ready to Move,Resale,Flat,2
4890,215.0,other,1250.0,2.0,2.0,Ready to Move,Resale,Flat,2
4891,130.0,other,845.0,2.0,2.0,Ready to Move,Resale,Flat,2
4892,110.0,other,810.0,2.0,2.0,Ready to Move,Resale,Flat,2
4893,170.0,other,750.0,2.0,2.0,Ready to Move,Resale,Flat,1
4894,175.0,other,900.0,2.0,2.0,Ready to Move,Resale,Flat,2
4895,115.0,other,1750.0,3.0,3.0,Under Construction,Resale,Flat,3
4896,174.0,"Ghatkopar West, Mumbai - Central Line, Maharashtra",649.0,2.0,2.0,Ready to Move,Resale,Flat,1
4897,35.0,other,750.0,2.0,2.0,Ready to Move,Resale,Flat,1
4898,261.0,other,660.0,2.0,2.0,Ready to Move,Resale,Flat,1
4899,375.0,other,1420.0,3.0,2.0,Ready to Move,Resale,Flat,3
4900,48.0,other,545.0,2.0,2.0,Ready to Move,New Property,Flat,1
4901,145.0,"Mulund West, Mumbai - Central Line, Maharashtra",775.0,2.0,2.0,Ready to Move,Resale,Flat,2
4902,185.0,other,530.0,2.0,2.0,Ready to Move,Resale,Flat,1
4903,65.0,"Bhayandar East, Mumbai - Mira Road and Beyond, Maharashtra",800.0,2.0,2.0,Ready to Move,Resale,Flat,2
4904,37.0,other,965.0,2.0,2.0,Ready to Move,Resale,Flat,2
4905,171.0,"Mulund East, Mumbai - Central Line, Maharashtra",870.0,2.0,2.0,Ready to Move,Resale,Flat,2
4906,115.0,"Charkop, Mumbai - North Mumbai, Maharashtra",700.0,2.0,3.0,Ready to Move,Resale,Flat,1
4907,295.0,other,950.0,2.0,2.0,Ready to Move,Resale,Flat,2
4908,295.0,"Vile Parle West, Mumbai - Western Suburbs, Maharashtra",1020.0,2.0,2.0,Ready to Move,Resale,Flat,2
4909,500.0,other,1200.0,3.0,3.0,Ready to Move,Resale,Flat,2
4910,225.0,"Andheri West, Mumbai - Western Suburbs, Maharashtra",1185.0,3.0,2.0,Ready to Move,Resale,Bungalow,2
4911,150.0,other,1150.0,2.0,2.0,Ready to Move,Resale,Flat,2
4912,160.0,"Powai, Mumbai - Central Line, Maharashtra",1050.0,2.0,2.0,Ready to Move,Resale,Flat,2
4913,480.0,other,1400.0,3.0,3.0,Ready to Move,Resale,Flat,3
4914,98.0,other,965.0,2.0,2.0,Ready to Move,Resale,Flat,2
4915,170.0,"Borivali East, Mumbai - Western Suburbs, Maharashtra",840.0,2.0,2.0,Ready to Move,Resale,Flat,2
4916,125.0,other,1031.0,2.0,2.0,Ready to Move,Resale,Flat,2
4917,78.0,"Mulund West, Mumbai - Central Line, Maharashtra",1030.0,3.0,2.0,Ready to Move,Resale,Flat,2
4918,175.0,other,900.0,2.0,2.0,Ready to Move,Resale,Flat,2
4919,150.0,other,850.0,2.0,2.0,Ready to Move,New Property,Flat,2
4920,135.0,other,925.0,2.0,2.0,Ready to Move,Resale,Flat,2
4921,215.0,other,1040.0,2.0,2.0,Ready to Move,Resale,Flat,2
4922,145.0,other,840.0,2.0,2.0,Ready to Move,Resale,Flat,2
4923,250.0,other,1098.0,3.0,3.0,Ready to Move,Resale,Flat,2
4924,200.0,other,750.0,2.0,2.0,Ready to Move,New Property,Flat,1
4925,150.0,"Ghatkopar West, Mumbai - Central Line, Maharashtra",1020.0,2.0,2.0,Ready to Move,Resale,Flat,2
4926,250.0,"Andheri West, Mumbai - Western Suburbs, Maharashtra",850.0,2.0,2.0,Ready to Move,Resale,Flat,2
4927,126.0,other,775.0,2.0,2.0,Ready to Move,Resale,Flat,2
4928,250.0,"Kandivali West, Mumbai - North Mumbai, Maharashtra",1530.0,3.0,3.0,Ready to Move,Resale,Flat,3
4929,260.0,other,860.0,2.0,2.0,Ready to Move,Resale,Flat,2
4930,500.0,"Mahim West, Mumbai - Central Mumbai, Maharashtra",1200.0,3.0,3.0,Ready to Move,Resale,Flat,2
4931,155.0,"Powai, Mumbai - Central Line, Maharashtra",915.0,2.0,2.0,Ready to Move,Resale,Flat,2
4932,159.0,other,870.0,2.0,2.0,Ready to Move,Resale,Flat,2
4933,190.0,"Goregaon West, Mumbai - North Mumbai, Maharashtra",800.0,2.0,2.0,Ready to Move,Resale,Flat,2
4934,150.0,other,1000.0,2.0,2.0,Ready to Move,Resale,Flat,2
4935,350.0,"Mahim West, Mumbai - Central Mumbai, Maharashtra",1150.0,2.0,2.0,Ready to Move,Resale,Flat,2
4936,110.0,"Dahisar East, Mumbai - North Mumbai, Maharashtra",870.0,2.0,3.0,Ready to Move,Resale,Flat,2
4937,400.0,other,1100.0,2.0,2.0,Ready to Move,Resale,Flat,2
4938,160.0,other,924.0,2.0,2.0,Ready to Move,New Property,Flat,2
4939,230.0,other,1450.0,2.0,2.0,Ready to Move,Resale,Flat,3
4940,150.0,other,937.0,2.0,2.0,Ready to Move,Resale,Bungalow,2
4941,120.0,"Kandivali West, Mumbai - North Mumbai, Maharashtra",510.0,2.0,2.0,Ready to Move,Resale,Flat,1
4942,60.0,other,980.0,2.0,2.0,Ready to Move,Resale,Flat,2
4943,270.0,other,908.0,2.0,2.0,Ready to Move,Resale,Flat,2
4944,125.0,other,893.0,2.0,2.0,Ready to Move,Resale,Flat,2
4945,135.0,other,600.0,2.0,2.0,Ready to Move,Resale,Flat,1
4946,250.0,other,932.0,3.0,3.0,Ready to Move,Resale,Flat,2
4947,86.0,other,960.0,2.0,2.0,Ready to Move,Resale,Flat,2
4948,54.0,other,710.0,2.0,2.0,Ready to Move,New Property,Flat,1
4949,110.0,other,1270.0,2.0,2.0,Ready to Move,New Property,Flat,3
4950,52.0,other,824.0,2.0,2.0,Ready to Move,Resale,Flat,2
4951,85.0,other,1000.0,2.0,2.0,Ready to Move,Resale,Flat,2
4952,180.0,other,950.0,2.0,2.0,Ready to Move,Resale,Flat,2
4953,200.0,other,1100.0,3.0,3.0,Ready to Move,Resale,Flat,2
4954,242.0,other,1360.0,2.0,2.0,Ready to Move,Resale,Flat,3
4955,69.0,"Bhayandar East, Mumbai - Mira Road and Beyond, Maharashtra",865.0,2.0,3.0,Ready to Move,Resale,Flat,2
4956,40.0,other,560.0,2.0,2.0,Ready to Move,Resale,Flat,1
4957,180.0,other,1200.0,2.0,2.0,Ready to Move,Resale,Flat,2
4958,275.0,"Andheri West, Mumbai - Western Suburbs, Maharashtra",1370.0,2.0,2.0,Ready to Move,Resale,Flat,3
4959,325.0,other,1600.0,3.0,2.0,Ready to Move,Resale,Flat,3
4960,280.0,other,1600.0,3.0,3.0,Ready to Move,Resale,Flat,3
4961,60.0,other,785.0,2.0,2.0,Ready to Move,Resale,Flat,2
4962,144.0,other,860.0,2.0,2.0,Ready to Move,Resale,Flat,2
4963,175.0,other,855.0,2.0,2.0,Ready to Move,Resale,Flat,2
4964,299.00000000000006,other,1200.0,2.0,2.0,Ready to Move,Resale,Flat,2
4965,140.0,other,945.0,2.0,2.0,Ready to Move,Resale,Flat,2
4966,85.0,other,1100.0,2.0,2.0,Ready to Move,Resale,Flat,2
4967,330.0,"Andheri West, Mumbai - Western Suburbs, Maharashtra",1040.0,2.0,2.0,Ready to Move,Resale,Flat,2
4968,270.0,other,770.0,2.0,2.0,Ready to Move,Resale,Flat,2
4969,135.0,other,950.0,2.0,2.0,Ready to Move,Resale,Flat,2
4970,150.0,other,1525.0,3.0,3.0,Ready to Move,Resale,Flat,3
4971,400.0,other,1400.0,3.0,3.0,Ready to Move,Resale,Flat,3
4972,87.0,other,1280.0,3.0,3.0,Ready to Move,New Property,Flat,3
4973,475.0,other,2450.0,4.0,3.0,Ready to Move,Resale,Flat,5
4974,750.0,other,1920.0,4.0,4.0,Ready to Move,Resale,Flat,4
4975,300.0,other,890.0,2.0,2.0,Ready to Move,Resale,Flat,2
4976,295.0,"Santacruz West, Mumbai - Western Suburbs, Maharashtra",760.0,2.0,2.0,Ready to Move,Resale,Flat,2
4977,130.0,"Andheri West, Mumbai - Western Suburbs, Maharashtra",642.0,2.0,2.0,Ready to Move,New Property,Flat,1
4978,1100.0,other,3205.0,4.0,4.0,Ready to Move,Resale,Flat,6
4979,280.0,other,1050.0,2.0,2.0,Ready to Move,Resale,Flat,2
4980,190.0,other,1150.0,3.0,3.0,Ready to Move,Resale,Flat,2
4981,140.0,"Borivali West, Mumbai - Western Suburbs, Maharashtra",760.0,2.0,2.0,Ready to Move,Resale,Flat,2
4982,210.0,other,790.0,2.0,2.0,Ready to Move,Resale,Flat,2
4983,680.0,"Parel, Mumbai - South Mumbai, Maharashtra",1500.0,3.0,4.0,Ready to Move,Resale,Flat,3
4984,129.0,other,950.0,2.0,2.0,Ready to Move,New Property,Flat,2
4985,135.0,other,1040.0,2.0,2.0,Ready to Move,Resale,Flat,2
4986,155.0,other,850.0,2.0,2.0,Ready to Move,Resale,Flat,2
4987,205.0,other,900.0,2.0,2.0,Ready to Move,Resale,Flat,2
4988,137.99999999999997,other,850.0,2.0,2.0,Ready to Move,Resale,Flat,2
4989,320.0,other,1007.0,2.0,2.0,Ready to Move,Resale,Flat,2
4990,670.0,other,1835.0,3.0,4.0,Ready to Move,Resale,Flat,4
4991,185.0,other,1111.0,2.0,2.0,Ready to Move,Resale,Flat,2
4992,475.0,other,1400.0,3.0,3.0,Ready to Move,Resale,Flat,3
4993,71.5,other,775.0,2.0,2.0,Ready to Move,Resale,Flat,2
4994,135.0,other,770.0,2.0,2.0,Ready to Move,Resale,Flat,2
4995,185.0,other,1000.0,3.0,3.0,Ready to Move,Resale,Flat,2
4996,130.0,other,790.0,2.0,2.0,Ready to Move,Resale,Flat,2
4997,325.0,other,1680.0,3.0,3.0,Ready to Move,Resale,Flat,3
4998,790.0,other,2600.0,4.0,5.0,Ready to Move,Resale,Flat,5
4999,349.0,other,1700.0,3.0,3.0,Ready to Move,Resale,Flat,3
5000,235.0,other,930.0,2.0,2.0,Ready to Move,Resale,Flat,2
5001,325.0,other,1492.0,3.0,3.0,Ready to Move,Resale,Bungalow,3
5002,160.0,other,940.0,2.0,2.0,Ready to Move,Resale,Flat,2
5003,110.0,other,610.0,2.0,2.0,Ready to Move,Resale,Flat,1
5004,150.0,other,1250.0,3.0,3.0,Ready to Move,Resale,Flat,2
5005,290.0,other,1675.0,3.0,3.0,Ready to Move,Resale,Flat,3
5006,555.9999999999999,other,1855.0,3.0,4.0,Ready to Move,Resale,Bungalow,4
5007,68.0,other,1050.0,2.0,2.0,Ready to Move,Resale,Bungalow,2
5008,487.0,"Goregaon West, Mumbai - North Mumbai, Maharashtra",1700.0,3.0,3.0,Ready to Move,Resale,Flat,3
5009,140.0,other,640.0,2.0,2.0,Ready to Move,Resale,Flat,1
5010,105.0,"Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",1400.0,3.0,3.0,Ready to Move,Resale,Flat,3
5011,150.0,other,980.0,2.0,2.0,Ready to Move,Resale,Flat,2
5012,940.0,"Malad East, Mumbai - North Mumbai, Maharashtra",3617.0,5.0,3.0,Ready to Move,Resale,Flat,7
5013,315.0,other,1650.0,3.0,3.0,Ready to Move,Resale,Flat,3
5014,650.0,other,3500.0,4.0,5.0,Ready to Move,Resale,Bungalow,7
5015,650.0,"Goregaon West, Mumbai - North Mumbai, Maharashtra",2795.0,4.0,5.0,Ready to Move,Resale,Flat,6
5016,210.0,other,736.0,2.0,2.0,Ready to Move,Resale,Flat,1
5017,375.0,other,1375.0,3.0,3.0,Ready to Move,Resale,Flat,3
5018,105.0,other,810.0,2.0,2.0,Ready to Move,Resale,Flat,2
5019,250.0,other,1050.0,3.0,2.0,Ready to Move,Resale,Flat,2
5020,375.0,other,1409.0,3.0,3.0,Ready to Move,Resale,Flat,3
5021,185.0,"Mulund West, Mumbai - Central Line, Maharashtra",1700.0,3.0,2.0,Ready to Move,Resale,Flat,3
5022,115.0,other,800.0,2.0,2.0,Ready to Move,Resale,Flat,2
5023,260.0,other,1200.0,3.0,3.0,Ready to Move,Resale,Flat,2
5024,140.0,other,725.0,2.0,2.0,Ready to Move,Resale,Flat,1
5025,50.0,"Virar West, Mumbai - Mira Road and Beyond, Maharashtra",875.0,2.0,2.0,Ready to Move,Resale,Flat,2
5026,200.0,"Goregaon West, Mumbai - North Mumbai, Maharashtra",1230.0,3.0,3.0,Ready to Move,Resale,Flat,2
5027,125.0,other,895.0,2.0,2.0,Ready to Move,Resale,Flat,2
5028,450.0,"Santacruz West, Mumbai - Western Suburbs, Maharashtra",1050.0,3.0,3.0,Ready to Move,Resale,Flat,2
5029,298.0,other,1250.0,2.0,2.0,Ready to Move,Resale,Bungalow,2
5030,165.0,other,950.0,2.0,2.0,Ready to Move,Resale,Flat,2
5031,140.0,other,965.0,2.0,2.0,Ready to Move,Resale,Bungalow,2
5032,495.0,other,2190.0,5.0,4.0,Ready to Move,Resale,Flat,4
5033,165.0,other,817.0,2.0,2.0,Ready to Move,Resale,Flat,2
5034,190.0,other,905.0,2.0,2.0,Ready to Move,Resale,Flat,2
5035,280.0,other,1485.0,3.0,3.0,Ready to Move,Resale,Flat,3
5036,470.0,other,1700.0,3.0,3.0,Ready to Move,Resale,Flat,3
5037,340.0,other,1200.0,3.0,2.0,Ready to Move,Resale,Flat,2
5038,210.0,other,940.0,3.0,2.0,Ready to Move,Resale,Flat,2
5039,185.0,other,875.0,2.0,2.0,Ready to Move,Resale,Flat,2
5040,265.0,other,1310.0,3.0,3.0,Ready to Move,Resale,Flat,3
5041,1200.0,other,3350.0,4.0,4.0,Ready to Move,New Property,Flat,7
5042,140.0,"Malad West, Mumbai - Western Suburbs, Maharashtra",850.0,2.0,2.0,Ready to Move,Resale,Flat,2
5043,147.0,other,950.0,2.0,2.0,Ready to Move,Resale,Flat,2
5044,220.0,other,935.0,2.0,2.0,Ready to Move,Resale,Bungalow,2
5045,180.0,other,980.0,2.0,2.0,Ready to Move,Resale,Flat,2
5046,85.0,"Mira Road, Mumbai, Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",900.0,2.0,2.0,Ready to Move,Resale,Flat,2
5047,451.0,other,1050.0,3.0,3.0,Ready to Move,Resale,Flat,2
5048,210.0,"Borivali West, Mumbai - Western Suburbs, Maharashtra",1030.0,2.0,2.0,Ready to Move,Resale,Flat,2
5049,195.0,other,1000.0,2.0,2.0,Ready to Move,Resale,Flat,2
5050,695.0,other,1650.0,3.0,3.0,Ready to Move,Resale,Flat,3
5051,80.0,other,800.0,2.0,2.0,Ready to Move,Resale,Flat,2
5052,550.0,other,1388.0,2.0,2.0,Ready to Move,New Property,Flat,3
5053,180.0,other,900.0,2.0,3.0,Ready to Move,Resale,Flat,2
5054,375.0,other,1800.0,4.0,4.0,Ready to Move,Resale,Flat,4
5055,129.0,other,720.0,2.0,2.0,Ready to Move,Resale,Flat,1
5056,325.0,other,888.0,2.0,2.0,Ready to Move,Resale,Flat,2
5057,270.0,"Andheri East, Mumbai - Western Suburbs, Maharashtra",818.0,2.0,2.0,Ready to Move,Resale,Flat,2
5058,500.0,other,1206.0,2.0,2.0,Ready to Move,Resale,Flat,2
5059,250.0,other,1050.0,2.0,2.0,Ready to Move,Resale,Flat,2
5060,360.0,other,950.0,2.0,2.0,Ready to Move,Resale,Flat,2
5061,185.0,other,870.0,2.0,2.0,Ready to Move,Resale,Flat,2
5062,120.0,other,715.0,2.0,2.0,Ready to Move,Resale,Flat,1
5063,330.0,other,1079.0,2.0,2.0,Ready to Move,Resale,Flat,2
5064,120.0,other,646.0,2.0,2.0,Ready to Move,Resale,Flat,1
5065,160.0,"Kanjurmarg East, Mumbai - Central Line, Maharashtra",960.0,2.0,2.0,Ready to Move,Resale,Flat,2
5066,230.0,other,1015.0,2.0,2.0,Ready to Move,Resale,Bungalow,2
5067,155.0,other,840.0,2.0,2.0,Ready to Move,Resale,Flat,2
5068,99.5,other,1000.0,2.0,2.0,Ready to Move,Resale,Flat,2
5069,140.0,other,915.0,2.0,2.0,Ready to Move,Resale,Flat,2
5070,49.0,"Virar, Mumbai - Mira Road and Beyond, Maharashtra",900.0,2.0,2.0,Ready to Move,Resale,Flat,2
5071,80.0,other,1500.0,4.0,3.0,Ready to Move,Resale,Flat,3
5072,135.0,other,625.0,2.0,2.0,Ready to Move,New Property,Flat,1
5073,160.0,"Santacruz East, Mumbai - Western Suburbs, Maharashtra",585.0,2.0,2.0,Ready to Move,New Property,Flat,1
5074,230.0,other,1183.0,2.0,2.0,Ready to Move,Resale,Flat,2
5075,359.0,other,1700.0,3.0,3.0,Ready to Move,Resale,Flat,3
5076,225.0,"Bhandup West, Mumbai - Central Line, Maharashtra",1280.0,3.0,3.0,Ready to Move,Resale,Flat,3
5077,175.0,other,1100.0,2.0,2.0,Ready to Move,Resale,Flat,2
5078,475.0,other,1400.0,3.0,3.0,Ready to Move,Resale,Flat,3
5079,279.0,"Oshiwara, Mumbai - Western Suburbs, Maharashtra",1300.0,3.0,3.0,Ready to Move,Resale,Flat,3
5080,290.0,other,1150.0,2.0,2.0,Ready to Move,Resale,Flat,2
5081,95.0,other,1135.0,2.0,2.0,Ready to Move,Resale,Flat,2
5082,340.0,other,1600.0,3.0,2.0,Ready to Move,Resale,Flat,3
5083,160.0,other,855.0,2.0,2.0,Ready to Move,Resale,Flat,2
5084,240.0,other,1400.0,3.0,2.0,Ready to Move,Resale,Bungalow,3
5085,145.0,other,890.0,2.0,2.0,Ready to Move,New Property,Flat,2
5086,90.0,other,1320.0,3.0,3.0,Ready to Move,Resale,Flat,3
5087,300.0,other,1250.0,2.0,2.0,Ready to Move,Resale,Flat,2
5088,650.0,other,2300.0,4.0,4.0,Ready to Move,Resale,Bungalow,5
5089,1200.0,other,2600.0,4.0,5.0,Ready to Move,Resale,Flat,5
5090,360.0,other,1700.0,4.0,4.0,Ready to Move,Resale,Flat,3
5091,77.0,other,901.0,2.0,2.0,Ready to Move,Resale,Flat,2
5092,205.0,other,1000.0,2.0,2.0,Ready to Move,Resale,Flat,2
5093,155.0,"Andheri West, Mumbai - Western Suburbs, Maharashtra",650.0,2.0,2.0,Ready to Move,Resale,Flat,1
5094,225.0,other,846.0,2.0,2.0,Ready to Move,Resale,Flat,2
5095,290.0,other,4000.0,4.0,4.0,Ready to Move,Resale,Flat,8
5096,45.0,other,720.0,2.0,2.0,Ready to Move,Resale,Flat,1
5097,165.0,other,825.0,2.0,2.0,Ready to Move,Resale,Flat,2
5098,88.0,"Mira Road, Mumbai, Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",985.0,2.0,2.0,Ready to Move,Resale,Flat,2
5099,351.0,other,1457.0,3.0,3.0,Ready to Move,Resale,Flat,3
5100,700.0,other,2200.0,4.0,4.0,Ready to Move,Resale,Flat,4
5101,200.0,"Andheri West, Mumbai - Western Suburbs, Maharashtra",960.0,2.0,2.0,Ready to Move,Resale,Flat,2
5102,425.0,other,1500.0,3.0,3.0,Ready to Move,Resale,Flat,3
5103,260.0,other,625.0,3.0,3.0,Ready to Move,Resale,Flat,1
5104,265.0,other,990.0,2.0,2.0,Ready to Move,Resale,Flat,2
5105,650.0,other,1550.0,4.0,3.0,Ready to Move,Resale,Flat,3
5106,310.0,other,805.0,2.0,2.0,Ready to Move,Resale,Flat,2
5107,375.0,other,1900.0,3.0,3.0,Ready to Move,Resale,Flat,4
5108,300.0,other,805.0,2.0,2.0,Ready to Move,Resale,Flat,2
5109,75.0,other,900.0,2.0,2.0,Ready to Move,Resale,Flat,2
5110,310.0,other,1150.0,2.0,3.0,Ready to Move,Resale,Flat,2
5111,187.0,other,747.0,2.0,2.0,Ready to Move,Resale,Flat,1
5112,225.0,other,715.0,2.0,2.0,Ready to Move,Resale,Flat,1
5113,145.0,other,650.0,2.0,2.0,Ready to Move,Resale,Flat,1
5114,159.0,other,850.0,2.0,2.0,Ready to Move,Resale,Flat,2
5115,127.0,other,2000.0,4.0,4.0,Ready to Move,Resale,Flat,4
5116,270.0,other,1335.0,3.0,2.0,Ready to Move,Resale,Flat,3
5117,137.00000000000003,other,1000.0,2.0,3.0,Ready to Move,Resale,Flat,2
5118,880.0,other,2350.0,4.0,4.0,Ready to Move,Resale,Flat,5
5119,700.0,other,2100.0,3.0,4.0,Ready to Move,Resale,Flat,4
5120,170.0,"Borivali West, Mumbai - Western Suburbs, Maharashtra",830.0,2.0,2.0,Ready to Move,Resale,Flat,2
5121,58.0,other,965.0,3.0,3.0,Ready to Move,Resale,Flat,2
5122,140.0,other,814.0,2.0,2.0,Ready to Move,Resale,Flat,2
5123,70.0,other,900.0,2.0,2.0,Ready to Move,Resale,Flat,2
5124,180.0,other,1255.0,3.0,3.0,Ready to Move,Resale,Flat,3
5125,195.0,other,980.0,2.0,2.0,Ready to Move,Resale,Flat,2
5126,370.0,other,1600.0,4.0,3.0,Ready to Move,Resale,Flat,3
5127,185.0,other,1050.0,2.0,2.0,Ready to Move,Resale,Flat,2
5128,150.0,other,1150.0,2.0,2.0,Ready to Move,Resale,Flat,2
5129,168.0,other,1110.0,2.0,2.0,Ready to Move,New Property,Flat,2
5130,178.0,"Powai, Mumbai - Central Line, Maharashtra",915.0,2.0,2.0,Ready to Move,Resale,Flat,2
5131,170.0,"Tilak Nagar - Harbour Line, Mumbai - Harbour Line, Maharashtra",1013.0,2.0,2.0,Ready to Move,Resale,Flat,2
5132,400.0,other,1080.0,2.0,2.0,Ready to Move,Resale,Flat,2
5133,205.0,other,750.0,2.0,2.0,Ready to Move,Resale,Flat,1
5134,140.0,other,1200.0,2.0,2.0,Ready to Move,Resale,Flat,2
5135,115.0,"Bhandup West, Mumbai - Central Line, Maharashtra",850.0,2.0,2.0,Ready to Move,Resale,Bungalow,2
5136,700.0,other,1600.0,2.0,2.0,Ready to Move,Resale,Flat,3
5137,175.0,other,1046.0,2.0,2.0,Ready to Move,Resale,Flat,2
5138,225.0,other,1200.0,2.0,2.0,Ready to Move,Resale,Flat,2
5139,180.0,other,960.0,2.0,2.0,Ready to Move,Resale,Flat,2
5140,395.0,other,2300.0,6.0,5.0,Ready to Move,Resale,Flat,5
5141,72.1,other,950.0,2.0,2.0,Ready to Move,Resale,Flat,2
5142,255.0,other,1350.0,3.0,3.0,Ready to Move,Resale,Flat,3
5143,150.0,other,900.0,2.0,2.0,Ready to Move,Resale,Flat,2
5144,185.0,other,825.0,2.0,2.0,Ready to Move,Resale,Flat,2
5145,380.0,other,1610.0,3.0,3.0,Ready to Move,Resale,Flat,3
5146,250.0,"Marol, Mumbai - Western Suburbs, Maharashtra",1350.0,4.0,4.0,Ready to Move,Resale,Flat,3
5147,60.0,other,1250.0,2.0,3.0,Ready to Move,Resale,Flat,2
5148,140.0,other,1100.0,2.0,2.0,Ready to Move,Resale,Flat,2
5149,77.0,other,790.0,2.0,2.0,Ready to Move,Resale,Flat,2
5150,1300.0,other,1700.0,4.0,3.0,Ready to Move,Resale,Flat,3
5151,375.0,other,1000.0,2.0,2.0,Ready to Move,Resale,Flat,2
5152,149.0,other,1050.0,2.0,2.0,Ready to Move,Resale,Flat,2
5153,180.0,"Borivali West, Mumbai - Western Suburbs, Maharashtra",1050.0,2.0,2.0,Ready to Move,Resale,Flat,2
5154,225.0,other,1185.0,2.0,2.0,Ready to Move,Resale,Flat,2
5155,153.0,"Andheri West, Mumbai - Western Suburbs, Maharashtra",800.0,2.0,2.0,Ready to Move,Resale,Flat,2
5156,700.0,other,850.0,2.0,2.0,Ready to Move,Resale,Flat,2
5157,225.0,other,1200.0,3.0,2.0,Ready to Move,Resale,Flat,2
5158,160.0,other,850.0,3.0,2.0,Ready to Move,Resale,Flat,2
5159,270.0,other,1376.0,3.0,3.0,Ready to Move,Resale,Flat,3
5160,122.0,other,774.0,2.0,2.0,Ready to Move,Resale,Flat,2
5161,105.0,other,985.0,3.0,2.0,Ready to Move,Resale,Flat,2
5162,150.0,"Andheri West, Mumbai - Western Suburbs, Maharashtra",510.0,2.0,2.0,Ready to Move,Resale,Flat,1
5163,145.0,other,1000.0,2.0,2.0,Ready to Move,Resale,Flat,2
5164,55.0,other,850.0,2.0,2.0,Ready to Move,Resale,Flat,2
5165,125.0,other,800.0,2.0,2.0,Ready to Move,Resale,Flat,2
5166,225.0,other,1258.0,2.0,2.0,Ready to Move,Resale,Flat,3
5167,60.0,other,750.0,2.0,2.0,Ready to Move,Resale,Flat,1
5168,45.0,other,688.0,2.0,2.0,Ready to Move,New Property,Flat,1
5169,150.0,other,1050.0,2.0,2.0,Ready to Move,Resale,Flat,2
